entidad_a,bienjuri_b,tipdelit_c,ingrestt,ingres1,ingres2,ingress1,ingres3,ingres4,ingress2,ingres6,ingres7
18,1,10400,0,0,0,0,0,0,0,0,0
18,1,10500,0,0,0,0,0,0,0,0,0
18,2,20100,0,0,0,0,0,0,0,0,0
18,2,20200,0,0,0,0,0,0,0,0,0
18,2,20300,0,0,0,0,0,0,0,0,0
18,2,20400,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,20500,0,0,0,0,0,0,0,0,0
18,2,20600,0,0,0,0,0,0,0,0,0
18,2,20601,0,0,0,0,0,0,0,0,0
18,2,20602,0,0,0,0,0,0,0,0,0
18,2,20603,0,0,0,0,0,0,0,0,0
18,2,20604,0,0,0,0,0,0,0,0,0
18,2,20605,0,0,0,0,0,0,0,0,0
18,2,20606,0,0,0,0,0,0,0,0,0
18,2,20699,,,,,,,,,
18,2,20700,0,0,0,0,0,0,0,0,0
18,3,30100,0,0,0,0,0,0,0,0,0
18,3,30200,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,3,30300,0,0,0,0,0,0,0,0,0
18,3,30400,0,0,0,0,0,0,0,0,0
18,3,30401,0,0,0,0,0,0,0,0,0
18,3,30402,0,0,0,0,0,0,0,0,0
18,3,30403,0,0,0,0,0,0,0,0,0
18,3,30404,0,0,0,0,0,0,0,0,0
18,3,30405,0,0,0,0,0,0,0,0,0
18,3,30499,,,,,,,,,
18,3,30500,0,0,0,0,0,0,0,0,0
18,3,30600,0,0,0,0,0,0,0,0,0
18,3,30700,0,0,0,0,0,0,0,0,0
18,4,40100,0,0,0,0,0,0,0,0,0
18,4,40101,0,0,0,0,0,0,0,0,0
18,4,40102,0,0,0,0,0,0,0,0,0
18,4,40103,0,0,0,0,0,0,0,0,0
18,4,40104,0,0,0,0,0,0,0,0,0
18,4,40105,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,4,40106,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,4,40107,0,0,0,0,0,0,0,0,0
18,4,40108,0,0,0,0,0,0,0,0,0
18,4,40109,0,0,0,0,0,0,0,0,0
18,4,40110,0,0,0,0,0,0,0,0,0
18,4,40111,0,0,0,0,0,0,0,0,0
18,4,40112,0,0,0,0,0,0,0,0,0
18,4,40113,0,0,0,0,0,0,0,0,0
18,4,40114,0,0,0,0,0,0,0,0,0
18,4,40115,0,0,0,0,0,0,0,0,0
18,4,40116,0,0,0,0,0,0,0,0,0
18,4,40117,0,0,0,0,0,0,0,0,0
18,4,40118,0,0,0,0,0,0,0,0,0
18,4,40199,,,,,,,,,
18,4,40200,0,0,0,0,0,0,0,0,0
18,4,40201,0,0,0,0,0,0,0,0,0
18,4,40202,0,0,0,0,0,0,0,0,0
18,4,40203,0,0,0,0,0,0,0,0,0
18,4,40204,0,0,0,0,0,0,0,0,0
18,4,40205,0,0,0,0,0,0,0,0,0
18,4,40299,,,,,,,,,
18,4,40300,0,0,0,0,0,0,0,0,0
18,4,40400,0,0,0,0,0,0,0,0,0
18,4,40500,0,0,0,0,0,0,0,0,0
18,4,40501,0,0,0,0,0,0,0,0,0
18,4,40502,0,0,0,0,0,0,0,0,0
18,4,40503,0,0,0,0,0,0,0,0,0
18,4,40599,,,,,,,,,
18,4,40600,0,0,0,0,0,0,0,0,0
18,4,40700,0,0,0,0,0,0,0,0,0
18,4,40800,0,0,0,0,0,0,0,0,0
18,5,50100,0,0,0,0,0,0,0,0,0
18,5,50200,0,0,0,0,0,0,0,0,0
18,5,50300,0,0,0,0,0,0,0,0,0
18,6,60100,0,0,0,0,0,0,0,0,0
18,6,60101,0,0,0,0,0,0,0,0,0
18,6,60102,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,6,60103,0,0,0,0,0,0,0,0,0
18,6,60104,0,0,0,0,0,0,0,0,0
18,6,60105,0,0,0,0,0,0,0,0,0
18,6,60106,0,0,0,0,0,0,0,0,0
18,6,60107,0,0,0,0,0,0,0,0,0
18,6,60199,,,,,,,,,
18,6,60200,0,0,0,0,0,0,0,0,0
18,6,60201,0,0,0,0,0,0,0,0,0
18,6,60202,0,0,0,0,0,0,0,0,0
18,6,60203,0,0,0,0,0,0,0,0,0
18,6,60204,0,0,0,0,0,0,0,0,0
18,6,60205,0,0,0,0,0,0,0,0,0
18,6,60299,,,,,,,,,
18,6,60300,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,6,60400,0,0,0,0,0,0,0,0,0
18,6,60500,0,0,0,0,0,0,0,0,0
18,6,60600,0,0,0,0,0,0,0,0,0
18,7,70100,15,15,0,14,14,0,1,1,0
18,7,70101,11,11,0,10,10,0,1,1,0
18,7,70102,3,3,0,3,3,0,0,0,0
18,7,70103,1,1,0,1,1,0,0,0,0
18,7,70104,0,0,0,0,0,0,0,0,0
18,7,70105,0,0,0,0,0,0,0,0,0
18,7,70106,0,0,0,0,0,0,0,0,0
18,7,70199,,,,,,,,,
18,7,70200,0,0,0,0,0,0,0,0,0
18,7,70201,0,0,0,0,0,0,0,0,0
18,7,70202,0,0,0,0,0,0,0,0,0
18,7,70203,0,0,0,0,0,0,0,0,0
18,7,70204,0,0,0,0,0,0,0,0,0
18,7,70205,0,0,0,0,0,0,0,0,0
18,7,70206,0,0,0,0,0,0,0,0,0
18,7,70207,0,0,0,0,0,0,0,0,0
18,7,70208,0,0,0,0,0,0,0,0,0
18,7,70299,,,,,,,,,
18,7,70300,0,0,0,0,0,0,0,0,0
18,7,70400,0,0,0,0,0,0,0,0,0
18,7,70500,0,0,0,0,0,0,0,0,0
18,7,70600,3,0,3,3,0,3,0,0,0
18,7,70601,1,0,1,1,0,1,0,0,0
18,7,70602,2,0,2,2,0,2,0,0,0
18,7,70603,0,0,0,0,0,0,0,0,0
18,7,70604,0,0,0,0,0,0,0,0,0
18,7,70605,0,0,0,0,0,0,0,0,0
18,7,70606,0,0,0,0,0,0,0,0,0
18,7,70699,,,,,,,,,
18,7,70700,0,0,0,0,0,0,0,0,0
18,7,70800,0,0,0,0,0,0,0,0,0
18,7,70900,0,0,0,0,0,0,0,0,0
18,8,80100,0,0,0,0,0,0,0,0,0
18,8,80101,0,0,0,0,0,0,0,0,0
18,8,80102,0,0,0,0,0,0,0,0,0
18,8,80103,0,0,0,0,0,0,0,0,0
18,8,80104,0,0,0,0,0,0,0,0,0
18,8,80105,0,0,0,0,0,0,0,0,0
18,8,80106,0,0,0,0,0,0,0,0,0
18,8,80107,0,0,0,0,0,0,0,0,0
18,8,80108,0,0,0,0,0,0,0,0,0
18,8,80109,0,0,0,0,0,0,0,0,0
18,8,80199,,,,,,,,,
18,8,80200,0,0,0,0,0,0,0,0,0
18,8,80201,0,0,0,0,0,0,0,0,0
18,8,80202,0,0,0,0,0,0,0,0,0
18,8,80203,0,0,0,0,0,0,0,0,0
18,8,80299,,,,,,,,,
18,8,80300,0,0,0,0,0,0,0,0,0
18,8,80400,0,0,0,0,0,0,0,0,0
18,8,80500,0,0,0,0,0,0,0,0,0
18,9,90100,0,0,0,0,0,0,0,0,0
18,9,90200,0,0,0,0,0,0,0,0,0
18,9,90300,0,0,0,0,0,0,0,0,0
18,9,90400,0,0,0,0,0,0,0,0,0
18,9,90500,0,0,0,0,0,0,0,0,0
18,9,90501,0,0,0,0,0,0,0,0,0
18,9,90502,0,0,0,0,0,0,0,0,0
18,9,90503,0,0,0,0,0,0,0,0,0
18,9,90504,0,0,0,0,0,0,0,0,0
18,9,90505,0,0,0,0,0,0,0,0,0
18,9,90506,0,0,0,0,0,0,0,0,0
18,9,90507,0,0,0,0,0,0,0,0,0
18,9,90599,,,,,,,,,
18,9,90600,0,0,0,0,0,0,0,0,0
18,9,90700,0,0,0,0,0,0,0,0,0
18,9,90701,0,0,0,0,0,0,0,0,0
18,9,90702,0,0,0,0,0,0,0,0,0
18,9,90703,0,0,0,0,0,0,0,0,0
18,9,90799,,,,,,,,,
18,9,90800,0,0,0,0,0,0,0,0,0
18,9,90900,0,0,0,0,0,0,0,0,0
18,9,91000,0,0,0,0,0,0,0,0,0
18,9,91100,0,0,0,0,0,0,0,0,0
18,9,91200,0,0,0,0,0,0,0,0,0
18,9,91300,0,0,0,0,0,0,0,0,0
18,9,91400,0,0,0,0,0,0,0,0,0
18,9,91500,0,0,0,0,0,0,0,0,0
18,9,91600,0,0,0,0,0,0,0,0,0
18,9,91601,0,0,0,0,0,0,0,0,0
18,9,91602,0,0,0,0,0,0,0,0,0
18,9,91603,0,0,0,0,0,0,0,0,0
18,9,91604,0,0,0,0,0,0,0,0,0
18,9,91605,0,0,0,0,0,0,0,0,0
18,9,91699,,,,,,,,,
18,9,91700,0,0,0,0,0,0,0,0,0
18,9,91800,0,0,0,0,0,0,0,0,0
18,10,100100,0,0,0,0,0,0,0,0,0
18,99,999999,,,,,,,,,
19,1,10100,2,1,1,2,1,1,0,0,0
19,1,10200,0,0,0,0,0,0,0,0,0
19,1,10300,0,0,0,0,0,0,0,0,0
19,1,10400,1,1,0,1,1,0,0,0,0
19,1,10500,0,0,0,0,0,0,0,0,0
19,2,20100,0,0,0,0,0,0,0,0,0
19,2,20200,0,0,0,0,0,0,0,0,0
19,2,20300,0,0,0,0,0,0,0,0,0
19,2,20400,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,2,20500,0,0,0,0,0,0,0,0,0
19,2,20600,0,0,0,0,0,0,0,0,0
19,2,20601,0,0,0,0,0,0,0,0,0
19,2,20602,0,0,0,0,0,0,0,0,0
19,2,20603,0,0,0,0,0,0,0,0,0
19,2,20604,0,0,0,0,0,0,0,0,0
19,2,20605,0,0,0,0,0,0,0,0,0
19,2,20606,0,0,0,0,0,0,0,0,0
19,2,20699,,,,,,,,,
19,2,20700,0,0,0,0,0,0,0,0,0
19,3,30100,0,0,0,0,0,0,0,0,0
19,3,30200,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,3,30300,0,0,0,0,0,0,0,0,0
19,3,30400,0,0,0,0,0,0,0,0,0
19,3,30401,0,0,0,0,0,0,0,0,0
19,3,30402,0,0,0,0,0,0,0,0,0
19,3,30403,0,0,0,0,0,0,0,0,0
19,3,30404,0,0,0,0,0,0,0,0,0
19,3,30405,0,0,0,0,0,0,0,0,0
19,3,30499,,,,,,,,,
19,3,30500,0,0,0,0,0,0,0,0,0
19,3,30600,0,0,0,0,0,0,0,0,0
19,3,30700,0,0,0,0,0,0,0,0,0
19,4,40100,0,0,0,0,0,0,0,0,0
19,4,40101,0,0,0,0,0,0,0,0,0
19,4,40102,0,0,0,0,0,0,0,0,0
19,4,40103,0,0,0,0,0,0,0,0,0
19,4,40104,0,0,0,0,0,0,0,0,0
19,4,40105,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,4,40106,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,4,40107,0,0,0,0,0,0,0,0,0
19,4,40108,0,0,0,0,0,0,0,0,0
19,4,40109,0,0,0,0,0,0,0,0,0
19,4,40110,0,0,0,0,0,0,0,0,0
19,4,40111,0,0,0,0,0,0,0,0,0
19,4,40112,0,0,0,0,0,0,0,0,0
19,4,40113,0,0,0,0,0,0,0,0,0
19,4,40114,0,0,0,0,0,0,0,0,0
19,4,40115,0,0,0,0,0,0,0,0,0
19,4,40116,0,0,0,0,0,0,0,0,0
19,4,40117,0,0,0,0,0,0,0,0,0
19,4,40118,0,0,0,0,0,0,0,0,0
19,4,40199,,,,,,,,,
19,4,40200,9,9,0,8,8,0,1,1,0
19,4,40201,1,1,0,1,1,0,0,0,0
19,4,40202,0,0,0,0,0,0,0,0,0
19,4,40203,8,8,0,7,7,0,1,1,0
19,4,40204,0,0,0,0,0,0,0,0,0
19,4,40205,0,0,0,0,0,0,0,0,0
19,4,40299,,,,,,,,,
19,4,40300,1,1,0,1,1,0,0,0,0
19,4,40400,0,0,0,0,0,0,0,0,0
19,4,40500,0,0,0,0,0,0,0,0,0
19,4,40501,0,0,0,0,0,0,0,0,0
19,4,40502,0,0,0,0,0,0,0,0,0
19,4,40503,0,0,0,0,0,0,0,0,0
19,4,40599,,,,,,,,,
19,4,40600,0,0,0,0,0,0,0,0,0
19,4,40700,0,0,0,0,0,0,0,0,0
19,4,40800,0,0,0,0,0,0,0,0,0
19,5,50100,0,0,0,0,0,0,0,0,0
19,5,50200,0,0,0,0,0,0,0,0,0
19,5,50300,0,0,0,0,0,0,0,0,0
19,6,60100,0,0,0,0,0,0,0,0,0
19,6,60101,0,0,0,0,0,0,0,0,0
19,6,60102,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,6,60103,0,0,0,0,0,0,0,0,0
19,6,60104,0,0,0,0,0,0,0,0,0
19,6,60105,0,0,0,0,0,0,0,0,0
19,6,60106,0,0,0,0,0,0,0,0,0
19,6,60107,0,0,0,0,0,0,0,0,0
19,6,60199,,,,,,,,,
19,6,60200,0,0,0,0,0,0,0,0,0
19,6,60201,0,0,0,0,0,0,0,0,0
19,6,60202,0,0,0,0,0,0,0,0,0
19,6,60203,0,0,0,0,0,0,0,0,0
19,6,60204,0,0,0,0,0,0,0,0,0
19,6,60205,0,0,0,0,0,0,0,0,0
19,6,60299,,,,,,,,,
19,6,60300,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,6,60400,0,0,0,0,0,0,0,0,0
19,6,60500,0,0,0,0,0,0,0,0,0
19,6,60600,0,0,0,0,0,0,0,0,0
19,7,70100,0,0,0,0,0,0,0,0,0
19,7,70101,0,0,0,0,0,0,0,0,0
19,7,70102,0,0,0,0,0,0,0,0,0
19,7,70103,0,0,0,0,0,0,0,0,0
19,7,70104,0,0,0,0,0,0,0,0,0
19,7,70105,0,0,0,0,0,0,0,0,0
19,7,70106,0,0,0,0,0,0,0,0,0
19,7,70199,,,,,,,,,
19,7,70200,127,105,22,102,81,21,25,24,1
19,7,70201,0,0,0,0,0,0,0,0,0
19,7,70202,21,18,3,17,14,3,4,4,0
19,7,70203,0,0,0,0,0,0,0,0,0
19,7,70204,36,30,6,30,25,5,6,5,1
19,7,70205,0,0,0,0,0,0,0,0,0
19,7,70206,56,46,10,45,35,10,11,11,0
19,7,70207,14,11,3,10,7,3,4,4,0
19,7,70208,0,0,0,0,0,0,0,0,0
19,7,70299,,,,,,,,,
19,7,70300,0,0,0,0,0,0,0,0,0
19,7,70400,0,0,0,0,0,0,0,0,0
19,7,70500,0,0,0,0,0,0,0,0,0
19,7,70600,76,74,2,58,56,2,18,18,0
19,7,70601,47,46,1,38,37,1,9,9,0
19,7,70602,25,24,1,16,15,1,9,9,0
19,7,70603,0,0,0,0,0,0,0,0,0
19,7,70604,4,4,0,4,4,0,0,0,0
19,7,70605,0,0,0,0,0,0,0,0,0
19,7,70606,0,0,0,0,0,0,0,0,0
19,7,70699,,,,,,,,,
19,7,70700,5,5,0,0,0,0,5,5,0
19,7,70800,0,0,0,0,0,0,0,0,0
19,7,70900,1,1,0,1,1,0,0,0,0
19,8,80100,6,6,0,6,6,0,0,0,0
19,8,80101,0,0,0,0,0,0,0,0,0
19,8,80102,1,1,0,1,1,0,0,0,0
19,8,80103,5,5,0,5,5,0,0,0,0
19,8,80104,0,0,0,0,0,0,0,0,0
19,8,80105,0,0,0,0,0,0,0,0,0
19,8,80106,0,0,0,0,0,0,0,0,0
19,8,80107,0,0,0,0,0,0,0,0,0
19,8,80108,0,0,0,0,0,0,0,0,0
19,8,80109,0,0,0,0,0,0,0,0,0
19,8,80199,,,,,,,,,
19,8,80200,1,1,0,1,1,0,0,0,0
19,8,80201,0,0,0,0,0,0,0,0,0
19,8,80202,1,1,0,1,1,0,0,0,0
19,8,80203,0,0,0,0,0,0,0,0,0
19,8,80299,,,,,,,,,
19,8,80300,5,5,0,3,3,0,2,2,0
19,8,80400,0,0,0,0,0,0,0,0,0
19,8,80500,0,0,0,0,0,0,0,0,0
19,9,90100,0,0,0,0,0,0,0,0,0
19,9,90200,0,0,0,0,0,0,0,0,0
19,9,90300,0,0,0,0,0,0,0,0,0
19,9,90400,0,0,0,0,0,0,0,0,0
19,9,90500,0,0,0,0,0,0,0,0,0
19,9,90501,0,0,0,0,0,0,0,0,0
19,9,90502,0,0,0,0,0,0,0,0,0
19,9,90503,0,0,0,0,0,0,0,0,0
19,9,90504,0,0,0,0,0,0,0,0,0
19,9,90505,0,0,0,0,0,0,0,0,0
19,9,90506,0,0,0,0,0,0,0,0,0
19,9,90507,0,0,0,0,0,0,0,0,0
19,9,90599,,,,,,,,,
19,9,90600,0,0,0,0,0,0,0,0,0
19,9,90700,24,23,1,22,21,1,2,2,0
19,9,90701,22,21,1,21,20,1,1,1,0
19,9,90702,2,2,0,1,1,0,1,1,0
19,9,90703,0,0,0,0,0,0,0,0,0
19,9,90799,,,,,,,,,
19,9,90800,0,0,0,0,0,0,0,0,0
19,9,90900,0,0,0,0,0,0,0,0,0
19,9,91000,0,0,0,0,0,0,0,0,0
19,9,91100,0,0,0,0,0,0,0,0,0
19,9,91200,0,0,0,0,0,0,0,0,0
19,9,91300,0,0,0,0,0,0,0,0,0
19,9,91400,0,0,0,0,0,0,0,0,0
19,9,91500,0,0,0,0,0,0,0,0,0
19,9,91600,0,0,0,0,0,0,0,0,0
19,9,91601,0,0,0,0,0,0,0,0,0
19,9,91602,0,0,0,0,0,0,0,0,0
19,9,91603,0,0,0,0,0,0,0,0,0
19,9,91604,0,0,0,0,0,0,0,0,0
19,9,91605,0,0,0,0,0,0,0,0,0
19,9,91699,,,,,,,,,
19,9,91700,0,0,0,0,0,0,0,0,0
19,9,91800,5,5,0,5,5,0,0,0,0
19,10,100100,0,0,0,0,0,0,0,0,0
19,99,999999,,,,,,,,,
20,1,10100,0,0,0,0,0,0,0,0,0
20,1,10200,0,0,0,0,0,0,0,0,0
20,1,10300,0,0,0,0,0,0,0,0,0
20,1,10400,0,0,0,0,0,0,0,0,0
20,1,10500,0,0,0,0,0,0,0,0,0
20,2,20100,0,0,0,0,0,0,0,0,0
20,2,20200,0,0,0,0,0,0,0,0,0
20,2,20300,0,0,0,0,0,0,0,0,0
20,2,20400,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,2,20500,0,0,0,0,0,0,0,0,0
20,2,20600,0,0,0,0,0,0,0,0,0
20,2,20601,0,0,0,0,0,0,0,0,0
20,2,20602,0,0,0,0,0,0,0,0,0
20,2,20603,0,0,0,0,0,0,0,0,0
20,2,20604,0,0,0,0,0,0,0,0,0
20,2,20605,0,0,0,0,0,0,0,0,0
20,2,20606,0,0,0,0,0,0,0,0,0
20,2,20699,,,,,,,,,
20,2,20700,0,0,0,0,0,0,0,0,0
20,3,30100,0,0,0,0,0,0,0,0,0
20,3,30200,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,3,30300,0,0,0,0,0,0,0,0,0
20,3,30400,0,0,0,0,0,0,0,0,0
20,3,30401,0,0,0,0,0,0,0,0,0
20,3,30402,0,0,0,0,0,0,0,0,0
20,3,30403,0,0,0,0,0,0,0,0,0
20,3,30404,0,0,0,0,0,0,0,0,0
20,3,30405,0,0,0,0,0,0,0,0,0
20,3,30499,,,,,,,,,
20,3,30500,0,0,0,0,0,0,0,0,0
20,3,30600,0,0,0,0,0,0,0,0,0
20,3,30700,0,0,0,0,0,0,0,0,0
20,4,40100,0,0,0,0,0,0,0,0,0
20,4,40101,0,0,0,0,0,0,0,0,0
20,4,40102,0,0,0,0,0,0,0,0,0
20,4,40103,0,0,0,0,0,0,0,0,0
20,4,40104,0,0,0,0,0,0,0,0,0
20,4,40105,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,4,40106,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,4,40107,0,0,0,0,0,0,0,0,0
20,4,40108,0,0,0,0,0,0,0,0,0
20,4,40109,0,0,0,0,0,0,0,0,0
20,4,40110,0,0,0,0,0,0,0,0,0
20,4,40111,0,0,0,0,0,0,0,0,0
20,4,40112,0,0,0,0,0,0,0,0,0
20,4,40113,0,0,0,0,0,0,0,0,0
20,4,40114,0,0,0,0,0,0,0,0,0
20,4,40115,0,0,0,0,0,0,0,0,0
20,4,40116,0,0,0,0,0,0,0,0,0
20,4,40117,0,0,0,0,0,0,0,0,0
20,4,40118,0,0,0,0,0,0,0,0,0
20,4,40199,,,,,,,,,
20,4,40200,0,0,0,0,0,0,0,0,0
20,4,40201,0,0,0,0,0,0,0,0,0
20,4,40202,0,0,0,0,0,0,0,0,0
20,4,40203,0,0,0,0,0,0,0,0,0
20,4,40204,0,0,0,0,0,0,0,0,0
20,4,40205,0,0,0,0,0,0,0,0,0
20,4,40299,,,,,,,,,
20,4,40300,0,0,0,0,0,0,0,0,0
20,4,40400,0,0,0,0,0,0,0,0,0
20,4,40500,0,0,0,0,0,0,0,0,0
20,4,40501,0,0,0,0,0,0,0,0,0
20,4,40502,0,0,0,0,0,0,0,0,0
20,4,40503,0,0,0,0,0,0,0,0,0
20,4,40599,,,,,,,,,
20,4,40600,0,0,0,0,0,0,0,0,0
20,4,40700,0,0,0,0,0,0,0,0,0
20,4,40800,0,0,0,0,0,0,0,0,0
20,5,50100,0,0,0,0,0,0,0,0,0
20,5,50200,0,0,0,0,0,0,0,0,0
20,5,50300,0,0,0,0,0,0,0,0,0
20,6,60100,0,0,0,0,0,0,0,0,0
20,6,60101,0,0,0,0,0,0,0,0,0
20,6,60102,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,6,60103,0,0,0,0,0,0,0,0,0
20,6,60104,0,0,0,0,0,0,0,0,0
20,6,60105,0,0,0,0,0,0,0,0,0
20,6,60106,0,0,0,0,0,0,0,0,0
20,6,60107,0,0,0,0,0,0,0,0,0
20,6,60199,,,,,,,,,
20,6,60200,0,0,0,0,0,0,0,0,0
20,6,60201,0,0,0,0,0,0,0,0,0
20,6,60202,0,0,0,0,0,0,0,0,0
20,6,60203,0,0,0,0,0,0,0,0,0
20,6,60204,0,0,0,0,0,0,0,0,0
20,6,60205,0,0,0,0,0,0,0,0,0
20,6,60299,,,,,,,,,
20,6,60300,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,6,60400,0,0,0,0,0,0,0,0,0
20,6,60500,0,0,0,0,0,0,0,0,0
20,6,60600,0,0,0,0,0,0,0,0,0
20,7,70100,13,3,10,13,3,10,0,0,0
20,7,70101,0,0,0,0,0,0,0,0,0
20,7,70102,10,0,10,10,0,10,0,0,0
20,7,70103,0,0,0,0,0,0,0,0,0
20,7,70104,0,0,0,0,0,0,0,0,0
20,7,70105,3,3,0,3,3,0,0,0,0
20,7,70106,0,0,0,0,0,0,0,0,0
20,7,70199,,,,,,,,,
20,7,70200,0,0,0,0,0,0,0,0,0
20,7,70201,0,0,0,0,0,0,0,0,0
20,7,70202,0,0,0,0,0,0,0,0,0
20,7,70203,0,0,0,0,0,0,0,0,0
20,7,70204,0,0,0,0,0,0,0,0,0
20,7,70205,0,0,0,0,0,0,0,0,0
20,7,70206,0,0,0,0,0,0,0,0,0
20,7,70207,0,0,0,0,0,0,0,0,0
20,7,70208,0,0,0,0,0,0,0,0,0
20,7,70299,,,,,,,,,
20,7,70300,0,0,0,0,0,0,0,0,0
20,7,70400,0,0,0,0,0,0,0,0,0
20,7,70500,0,0,0,0,0,0,0,0,0
20,7,70600,9,5,4,9,5,4,0,0,0
20,7,70601,5,5,0,5,5,0,0,0,0
20,7,70602,4,0,4,4,0,4,0,0,0
20,7,70603,0,0,0,0,0,0,0,0,0
20,7,70604,0,0,0,0,0,0,0,0,0
20,7,70605,0,0,0,0,0,0,0,0,0
20,7,70606,0,0,0,0,0,0,0,0,0
20,7,70699,,,,,,,,,
20,7,70700,0,0,0,0,0,0,0,0,0
20,7,70800,0,0,0,0,0,0,0,0,0
20,7,70900,0,0,0,0,0,0,0,0,0
20,8,80100,0,0,0,0,0,0,0,0,0
20,8,80101,0,0,0,0,0,0,0,0,0
20,8,80102,0,0,0,0,0,0,0,0,0
20,8,80103,0,0,0,0,0,0,0,0,0
20,8,80104,0,0,0,0,0,0,0,0,0
20,8,80105,0,0,0,0,0,0,0,0,0
20,8,80106,0,0,0,0,0,0,0,0,0
20,8,80107,0,0,0,0,0,0,0,0,0
20,8,80108,0,0,0,0,0,0,0,0,0
20,8,80109,0,0,0,0,0,0,0,0,0
20,8,80199,,,,,,,,,
20,8,80200,0,0,0,0,0,0,0,0,0
20,8,80201,0,0,0,0,0,0,0,0,0
20,8,80202,0,0,0,0,0,0,0,0,0
20,8,80203,0,0,0,0,0,0,0,0,0
20,8,80299,,,,,,,,,
20,8,80300,0,0,0,0,0,0,0,0,0
20,8,80400,0,0,0,0,0,0,0,0,0
20,8,80500,0,0,0,0,0,0,0,0,0
20,9,90100,0,0,0,0,0,0,0,0,0
20,9,90200,0,0,0,0,0,0,0,0,0
20,9,90300,0,0,0,0,0,0,0,0,0
20,9,90400,0,0,0,0,0,0,0,0,0
20,9,90500,0,0,0,0,0,0,0,0,0
20,9,90501,0,0,0,0,0,0,0,0,0
20,9,90502,0,0,0,0,0,0,0,0,0
20,9,90503,0,0,0,0,0,0,0,0,0
20,9,90504,0,0,0,0,0,0,0,0,0
20,9,90505,0,0,0,0,0,0,0,0,0
20,9,90506,0,0,0,0,0,0,0,0,0
20,9,90507,0,0,0,0,0,0,0,0,0
20,9,90599,,,,,,,,,
20,9,90600,0,0,0,0,0,0,0,0,0
20,9,90700,1,0,1,1,0,1,0,0,0
20,9,90701,1,0,1,1,0,1,0,0,0
20,9,90702,0,0,0,0,0,0,0,0,0
20,9,90703,0,0,0,0,0,0,0,0,0
20,9,90799,,,,,,,,,
20,9,90800,0,0,0,0,0,0,0,0,0
20,9,90900,0,0,0,0,0,0,0,0,0
20,9,91000,0,0,0,0,0,0,0,0,0
20,9,91100,0,0,0,0,0,0,0,0,0
20,9,91200,0,0,0,0,0,0,0,0,0
20,9,91300,0,0,0,0,0,0,0,0,0
20,9,91400,0,0,0,0,0,0,0,0,0
20,9,91500,0,0,0,0,0,0,0,0,0
20,9,91600,0,0,0,0,0,0,0,0,0
20,9,91601,0,0,0,0,0,0,0,0,0
20,9,91602,0,0,0,0,0,0,0,0,0
20,9,91603,0,0,0,0,0,0,0,0,0
20,9,91604,0,0,0,0,0,0,0,0,0
20,9,91605,0,0,0,0,0,0,0,0,0
20,9,91699,,,,,,,,,
20,9,91700,0,0,0,0,0,0,0,0,0
20,9,91800,0,0,0,0,0,0,0,0,0
20,10,100100,0,0,0,0,0,0,0,0,0
20,99,999999,,,,,,,,,
21,1,10100,8,8,0,8,8,0,0,0,0
21,1,10200,0,0,0,0,0,0,0,0,0
21,1,10300,0,0,0,0,0,0,0,0,0
21,1,10400,3,3,0,2,2,0,1,1,0
21,1,10500,0,0,0,0,0,0,0,0,0
21,2,20100,15,15,0,13,13,0,2,2,0
21,2,20200,0,0,0,0,0,0,0,0,0
21,2,20300,0,0,0,0,0,0,0,0,0
21,2,20400,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,2,20500,0,0,0,0,0,0,0,0,0
21,2,20600,1,1,0,1,1,0,0,0,0
21,2,20601,0,0,0,0,0,0,0,0,0
21,2,20602,0,0,0,0,0,0,0,0,0
21,2,20603,1,1,0,1,1,0,0,0,0
21,2,20604,0,0,0,0,0,0,0,0,0
21,2,20605,0,0,0,0,0,0,0,0,0
21,2,20606,0,0,0,0,0,0,0,0,0
21,2,20699,,,,,,,,,
21,2,20700,0,0,0,0,0,0,0,0,0
21,3,30100,0,0,0,0,0,0,0,0,0
21,3,30200,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,3,30300,0,0,0,0,0,0,0,0,0
21,3,30400,0,0,0,0,0,0,0,0,0
21,3,30401,0,0,0,0,0,0,0,0,0
21,3,30402,0,0,0,0,0,0,0,0,0
21,3,30403,0,0,0,0,0,0,0,0,0
21,3,30404,0,0,0,0,0,0,0,0,0
